lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0141,AK0145,AK0164,AK0174,AK0175,Blank-1x
FA(20:1),5.882389549612,7.577921304768907,238.58528371215226,8.001668333878998e-54,1.197849749581686e-50,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,FA,7964.540580749512,3387301.2391319275,7954.940528869629,8603.780624389648,7946.740524291992,7940.500556945801,7953.260528564453,7976.280590057373,11042.180751800535,7964.840518951416,7953.040557861328,7982.56058883667
LPI(15:1) | PI(P-16:0),0.37099117344008775,9.18160935281951,1.5348056629518396,0.21539263084146915,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,988897.3416748048,1384878.2860107422,1062813.2114868164,706661.7294921875,461185.67153930664,1156969.8830566406,482946.10094451904,968298.163635254,822693.4778442383,994080.9459838868,372340.176071167,53372.00309753418
LPI(15:1) | PI(P-16:0)_2,0.36401571761263946,9.18111560056323,1.4779957128757815,0.224088375092472,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,1019971.9519042968,1411164.7955322266,1068037.5196533203,684242.6604919434,448695.4329071045,1167218.7631225586,488653.3500671387,986724.093017578,813415.0729370117,1006262.4581298828,379809.06173706055,46352.32319641113
LPI(16:0) | PI(16:0),0.2466066782381685,8.710528771158424,0.680950773312361,0.40925952093154505,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,773215.0240478516,893116.36572265625,665477.8868408203,444134.3814086914,291837.37744140625,933804.78564453125,443416.8305053711,670262.6887207031,666497.6912841797,754104.1038818359,243083.29899597168,44593.80322265625
LPI(16:0) | PI(16:0)_2,0.24643893218538956,8.680118785280493,0.6800280196766835,0.40957707581426944,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,772770.7005615234,911580.024169922,657640.5032958984,423124.3372192383,282320.37811279297,895403.3641357422,394530.1491699219,673830.2103271484,659093.8060302734,745579.1328125,248609.7200012207,39907.44271850586
LPI(16:1) | PI(16:1),0.07991547562594024,9.47841067848281,0.07183784621611267,0.7886794354747674,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,1105194.8784179688,1428697.6479492188,1118200.7653808594,712268.1000671387,582538.2857055664,1548958.6212158203,726255.5349731445,1303662.648803711,1080595.3985595703,1509616.2321777344,460003.9334411621,63292.80447387695
LPI(16:1) | PI(16:1)_2,0.07262462430745072,9.480767429817291,0.05933833369317654,0.8075448036907767,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,1118215.2409667969,1420904.521118164,1139282.8552246094,710425.1254272461,562886.519317627,1548143.3468017578,736450.729888916,1315761.8776855469,1055173.8463134766,1557492.5638427734,446567.2337799072,63295.50325012207
LPI(17:0),-0.07332820364896722,11.981798492074427,0.06067962716315378,0.8054249688413042,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,5369659.628417969,7967135.540527344,6816435.810546875,3221726.1701049805,4191311.7521972656,8393237.9521484375,4298155.392822266,5025359.862792969,6843751.3662109375,12512243.208496094,3118459.210571289,86287.10681152344
LPI(17:1) | PI(P-18:0),0.16841480764695332,8.364758889665167,0.31831236138532404,0.5726236233633182,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,660973.2098388672,682109.2026977539,511816.1192626953,323685.74046325684,223145.15133666992,723046.7105712891,336285.74530029297,487991.6137084961,623838.0615234375,637400.3948974609,200336.8130340576,27504.08172607422
LPI(17:1) | PI(P-18:0)_2,0.20276505711736356,8.317855448317946,0.46095363000495126,0.49717862989998557,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,619909.33154296875,659379.4237060547,501440.37091064453,326818.46061706543,229051.5765991211,680622.6468505859,303304.8002624512,479657.72412109375,600921.0758056641,606440.5637512207,173982.43576049805,31784.842361450195
LPI(17:1) | PI(P-18:0)_3,0.1892860114407001,8.319142897253931,0.4018610285856994,0.5261297060352913,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,629043.5089111328,661600.4722900391,496886.6813354492,324613.49630737305,213723.35765075684,698165.0456542969,321598.25872802734,477661.85009765625,600933.04248046875,600506.9013061523,182427.19259643555,30632.46208190918
LPI(17:2),0.07626977331449968,8.088991980855646,0.06543778942432255,0.7980990109233064,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,540167.7227783203,530907.3316650391,394384.90881347656,252681.93310546875,192077.9531555176,495710.95404052734,313115.96029663086,423250.7311401367,535978.43505859375,484995.2740478515,143704.6112060547,39236.782455444336
LPI(18:0) | PI(18:0),0.05296106548249221,8.889689116302947,0.031570367616950534,0.8589738836441644,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,976119.1490478516,958249.6595458984,731079.9024658203,391925.6473388672,320745.9250640869,855996.21533203125,555155.5854187012,616464.4475097656,1112028.278930664,841865.8787841797,272457.06286621094,55850.34344482422
LPI(18:0) | PI(18:0)_2,0.04788871047575299,8.888121286699755,0.025815655186306685,0.8723513426285489,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,1011666.3992919922,966098.0673828124,737728.1068115234,402993.3784790039,283658.19860839844,837166.8868408203,567849.4231262207,619334.3314208984,1092663.1593017578,851618.7899169922,270606.87771606445,56223.98486328125
LPI(18:1) | PI(18:1),0.026327845987132593,8.531936873717923,0.007806502588209696,0.9295949913792945,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,621049.2462158203,814469.8875732422,590089.5437011719,401086.7670440674,270355.9516906738,626570.8465576172,482512.4114379883,445951.8553466797,1126372.2487792969,488968.01580810547,200422.37176513672,33700.62205505371
LPI(18:1) | PI(18:1)_2,0.06311212033958878,8.517917178393924,0.04482162743806839,0.8323323586093695,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,609700.59033203125,825575.6618652344,583744.6018676758,401778.099899292,279425.22410583496,619315.3696899414,440166.72297668457,432843.06799316406,1118852.1099853516,484233.21350097656,193820.2154846191,34405.18238067627
LPI(18:2) | PI(18:2),0.10681918732225619,8.151257214034596,0.12826154659705935,0.7202413803853601,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,488634.79455566406,615660.7252197266,453460.8525390625,300410.3860321045,211840.5330047607,520373.6401977539,343082.7013092041,374353.0307006836,766647.9605712891,411843.8101196289,129944.5901031494,30482.582290649418
LPI(18:2) | PI(18:2)_2,0.09012723297911682,8.162563201662588,0.09134617563904612,0.7624726974035667,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,501918.0782470703,618804.9353637695,467488.0363769531,307949.9683227539,199022.2373046875,503516.69232177734,327924.9086151123,371497.1630859375,781177.2977294922,419040.1630859375,143213.19107055664,31460.981925964355
LPI(18:3) | PI(18:3),0.1744113501422268,7.238476382525512,0.3413188544109289,0.5590689416495875,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,284955.3415527344,292800.94131469727,239937.47912597656,128130.16832733154,110893.47035217284,295993.88024902344,155629.93084716797,214615.07830810547,246102.1779785156,269297.6181640625,101920.42709350586,24722.20149230957
LPI(18:3) | PI(18:3)_2,0.15352324930529493,7.263790610476008,0.2646111774738529,0.6069697655213503,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,282104.4441833496,294462.26263427734,250564.642578125,126487.2901763916,119101.2699584961,287523.8786010742,169101.01121520996,219345.0134277344,251463.31506347656,277607.29803466797,98647.707736969,25615.88174438477
LPI(18:4) | PI(18:4),0.08961188244921081,6.939422459260631,0.09030295827687951,0.7637923596853889,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,213640.0343017578,242512.7984008789,191939.95770263672,106692.50828552246,66409.32507324219,233850.39544677737,117040.66667175292,243165.39892578125,189366.65435791016,208342.27154541016,57586.00437927246,24885.301719665527
LPI(18:4) | PI(18:4)_2,0.13697493981564082,6.9131304243612925,0.21073138222345733,0.6461947571627535,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,219400.47802734375,242233.23699951172,203703.2759399414,100495.08521270752,62401.9246673584,231824.4180908203,112164.9070892334,232730.23406982425,175578.61248779297,215680.5151977539,56092.82374572754,22948.36149597168
LPI(19:0),0.08067002441372671,8.973462546618478,0.07319865791941993,0.7867352293009738,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,595738.5455322266,583665.84716796875,539422.2215576172,241741.2387084961,199749.89642333984,581049.47705078125,248283.26023864743,459050.69287109375,634394.6940917969,586011.59912109375,198016.85522460935,373484.40856933594
LPI(19:1),0.14115797110944484,8.109188364693534,0.22378034725261386,0.636174457559314,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,513999.1901855469,526354.9196777344,441784.8984375,237176.58123779297,181325.8120727539,483845.2041015625,237364.5758972168,486569.2346191406,423646.1284179687,485749.7795410156,147457.77249145508,57349.964416503906
LPI(20:0) | PI(20:0),0.3215744220674798,8.209900615487035,1.1551108410349116,0.28248182164865343,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,575638.106262207,652208.5751342773,605275.6403808594,235885.27709960935,94132.32751464844,828656.0963134766,257083.6205596924,553872.6512451172,502592.8098144531,578640.5968017578,76653.26495361328,22518.121826171875
LPI(20:0) | PI(20:0)_2,0.35532907356966037,8.21139886820115,1.4087121147313155,0.23527030719974673,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,588849.6539306641,671196.40966796875,614589.1882324219,234559.4977722168,86286.8258972168,847091.7694091797,225902.45169067383,553291.08251953125,510341.7120361328,595804.12451171875,66057.76428222656,20217.66133117676
LPI(20:1),0.12027604537126732,7.955446520252748,0.1625568362942431,0.6868133267824668,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,449649.8916015625,482204.43603515625,396791.2478027344,170050.53009033203,94684.20767211914,519645.5002441406,169095.8910522461,453695.03662109375,414838.7717285156,463348.4541015625,86415.60577392578,60406.064208984375
LPI(20:2) | PI(20:2),0.29670732930650284,8.101198367580881,0.9841761729112477,0.3211699466362984,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,565831.6226806641,626406.8589477539,490634.0581054687,236890.17265319824,136203.9899749756,674937.7113647461,230924.87788391113,485007.5300292969,443850.0557861328,602633.8836669922,75576.28511047363,22013.44150543213
LPI(20:2) | PI(20:2)_2,0.2332014884518637,8.072621915336674,0.6091755137167638,0.43509841276676287,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,565282.3837280273,626456.9961547852,487208.6752929687,224606.6171875,88051.3645401001,670317.7486572266,243067.60052490231,481089.315246582,453445.9521484375,590091.1979980469,86372.36631011963,19932.74124145508
LPI(20:3) | PI(20:3),0.16374990163282738,6.9338977535767325,0.30095153113506967,0.5832865102837514,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,230265.458984375,257213.65716552737,204311.9503173828,94947.40642547607,43577.60321044922,246142.19512939453,103791.86897277832,211295.31384277344,200256.8968505859,235735.45626831055,38485.14288330078,26428.141891479492
LPI(20:3) | PI(20:3)_2,0.21525923396703245,6.968578788720712,0.5193057541400776,0.4711379778228437,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,234724.45635986328,251429.21697998047,207662.9938354492,99097.34651184082,73394.10385894775,261547.69580078125,109685.20736694336,211408.25161743164,201316.79321289065,239392.95611572263,44783.503479003906,23304.48147201538
LPI(20:4) | PI(20:4),0.17113208466498478,6.738413633979232,0.32862913031931384,0.5664674229434485,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,204035.91500854492,222955.8166809082,175453.33563232422,86645.04351043701,55663.54331970215,214940.3961791992,88861.38564300537,187836.9737548828,169066.89352416992,195529.69744873047,54563.30354309082,18737.341278076172
LPI(20:4) | PI(20:4)_2,0.21716578442634524,6.73814222351444,0.5285115262886393,0.4672333177772525,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,196087.998046875,236004.57348632813,172687.95343017578,86513.28667449951,60862.82406616211,218152.89324951172,80964.92668151855,197405.45599365231,179336.85235595703,193955.81512451172,36916.88230895996,18842.981063842773
LPI(20:5) | PI(20:5),0.09045825477832786,6.916263357691305,0.09201456563459942,0.7616315067195638,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,182305.45385742188,229732.73828125,187987.92819213867,93006.96612548828,73570.68649291992,220369.53454589844,85402.58564758301,247393.85815429688,172324.61004638672,194806.13250732425,59554.44451904297,32258.38220214844
LPI(20:5) | PI(20:5)_2,0.06342630707414877,6.919338386582256,0.04526697244727984,0.8315138808992603,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,189959.77069091797,223915.17504882813,193732.81817626953,94868.86755371094,70739.54379272461,217119.7554321289,83047.20684051514,256508.1357421875,175394.27404785156,202983.1929931641,58167.48361206055,30791.002227783203
LPI(21:0),0.2184531554024285,7.398121514872383,0.5347860540641705,0.4646016239151623,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,367333.7471923828,348141.3427734375,276674.0417480469,101697.46588134766,73478.80578613281,302147.1062011719,105620.10661315918,274601.7996826172,273784.87890625,311457.0626220703,65244.90478515625,41685.243072509766
LPI(22:0) | PI(22:0),0.09813755045831578,8.42641980952809,0.10828395061253104,0.742106355711922,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,785173.90234375,597120.1697998047,499693.82775878906,219516.51446533203,113804.28982543944,891227.9209594727,314231.1602630615,525129.6072998047,569574.5067749023,766832.8444824219,174812.99114990234,53458.08358764648
LPI(22:0) | PI(22:0)_2,0.12951279459382206,8.423379590914923,0.18843947552522877,0.6642186143814799,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,786437.5751953125,591847.61962890625,493092.2392578125,220329.87701416016,131829.29067993164,909430.5224609376,274938.31857299805,536568.6334228516,579456.2892456055,753457.9190673828,172893.9517211914,51439.36338043213
LPI(22:1) | PI(22:1),0.21108565508799973,7.646475947385145,0.4994343092403142,0.47974878729156967,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,429495.2469482422,409635.6920166016,343142.64453125,129536.91055297852,79448.10543823242,470695.4309082031,92196.4475402832,381028.7687988281,342196.29821777344,422219.8365478515,66644.46528625488,30714.2021484375
LPI(22:1) | PI(22:1)_2,0.1909817900678884,7.5874095379421425,0.4090686006093165,0.5224426258099301,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,414802.9217529297,396108.4499511719,326597.720703125,90843.20640563963,74849.28561401367,452413.65270996094,82431.96620178223,360638.4266357422,330876.3615722656,416258.4018554687,58884.184478759766,32898.26210021973
LPI(22:2) | PI(22:2),0.10999144988602054,7.0227351475608,0.13597848643257748,0.7123121317273969,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,260737.5978088379,275825.58029174805,221868.7357788086,93921.38703918456,44841.343338012695,283660.5830078125,65091.743881225586,286970.35775756836,222631.75567626953,275981.8013000488,37158.16273498535,19027.34147644043
LPI(22:2) | PI(22:2)_2,0.05871318088248522,7.016861135167001,0.03879405913176015,0.8438572158646848,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,261094.1974182129,275738.04431152344,223971.45352172852,58803.26431274414,51337.964096069336,289564.0623779297,78513.86608886719,287699.1999511719,224558.23248291016,274591.13774108887,43141.12285614014,17545.82105255127
LPI(22:4) | PI(22:4),0.26277175961760774,7.909470152879781,0.7727557138277916,0.37936589797948445,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,522526.3991088867,612699.4446411133,594325.4213256836,99976.04817199708,63002.004302978516,486231.189453125,94616.1437072754,542567.5736083984,417242.0153808594,505602.1452636719,54395.46337890625,18227.841117858887
LPI(22:4) | PI(22:4)_2,0.22524848175040102,7.89804346051948,0.5684676865057554,0.45086846018930943,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,500022.7770385742,618299.7604064941,584896.2960205078,97937.60509490968,61031.62496948242,483542.04025268555,93770.86789703368,547703.5671081543,416225.7891845703,519435.1817626953,55485.80432128906,16435.061180114746
LPI(22:6) | PI(22:6),0.18743911287247111,7.285662400518299,0.39406944331130944,0.5301680483560014,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,313522.16455078125,323544.2548828125,293572.26208496094,97791.44818878174,59032.70391845703,294949.2399902344,105698.7271118164,280393.623046875,260384.4405517578,291120.9193725586,55740.5838470459,32718.98207092285
LPI(22:6) | PI(22:6)_2,0.1923192858261716,7.261513462868772,0.4147992539219558,0.5195435898586181,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PI,321533.62591552734,329236.30041503906,285680.97888183594,110612.2463531494,55489.263671875,298375.1248779297,107412.06800842284,287950.4428100586,267299.0563964844,291899.0414428711,48994.50355529785,26207.441833496097
LPS(12:0) | PS(12:0),-0.03666823484327894,6.028717065667487,0.015161295760208304,0.9020031944726884,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,108118.42651367188,4315.6003494262695,108540.64697265624,100492.1473007202,68740.66428375244,85803.9061088562,104084.40679550172,126105.52897644044,75322.06423187256,82183.06629180908,38667.36219024658,20402.841194152832
LPS(12:0) | PS(12:0)_2,0.32744879951418726,5.507255088282601,1.19731611145653,0.2738587617218355,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,108676.66914367676,3439.640251159668,74788.4437828064,64815.08385848999,60919.96462249756,72641.76428985596,99086.04722976685,113849.02658843994,30433.242462158203,26730.742218017574,10360.160930633543,11291.920837402344
LPS(13:0) | PS(12:0),-0.07331304533442884,1.3262431162519899,0.06040364092343964,0.8058591033121901,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,1852.8801231384275,2446.480178833008,2098.2401390075684,2250.300151824951,1754.3201217651367,1920.600154876709,2252.1401596069336,2043.1801528930664,1889.7801399230957,2291.900161743164,2149.200149536133,1954.8401527404783
LPS(13:0) | PS(12:0)_2,-0.0772755842669334,1.3336418806581392,0.06711333999753322,0.7955870758896691,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,2252.3401679992676,2069.920139312744,1982.5201377868652,2452.58016204834,1741.220127105713,1858.7401275634768,2265.1401710510254,1858.7401428222656,1994.7801361083984,2022.6001472473145,2415.840175628662,1971.360149383545
LPS(14:0),0.22800385288790065,1.5959979290340351,0.5808183542225294,0.4459917308761116,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,2731.460163116455,4651.680347442627,2589.22017288208,4403.260326385498,2571.8201789855957,3621.980270385742,2411.7402000427246,2427.400161743164,3062.220199584961,3755.760265350342,2554.7802085876465,1648.1201210021973
LPS(14:1) | PS(14:1),0.08263915280055008,1.4526503392769254,0.07656781133113943,0.7820036429738884,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,3056.360206604004,3058.60022354126,2653.1202087402344,2396.380199432373,2211.200149536133,3371.720241546631,3031.820213317871,2439.640182495117,2365.940158843994,2776.600185394287,2422.3801803588867,1661.8001289367676
LPS(14:1) | PS(14:1)_2,0.019364629363494538,1.4989214783816616,0.004210414578921018,0.9482634079965517,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,2594.7801971435547,2791.7602043151855,2708.4201698303223,2969.0601959228516,2494.8401489257813,2696.160167694092,3172.760238647461,2789.600212097168,2414.380157470703,2704.6601791381836,2350.200168609619,1812.9201316833496
LPS(15:0) | PS(O-16:0),0.11597387635469714,9.261728609972177,0.1511544534546374,0.6974345535380186,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,746453.08642578125,852014.98046875,704137.5185546875,805262.67626953125,597151.2236328125,749788.869140625,786452.6142578125,650864.16357421875,692643.21533203125,758205.5771484375,541631.7568359375,249046.4990234375
LPS(15:0) | PS(O-16:0)_2,0.10671555267655498,9.106271394481944,0.12801405714071734,0.7205000845486093,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,692118.25048828125,785882.978515625,653496.11669921875,747715.6494140625,552752.80078125,677510.11181640625,764459.52294921875,609165.9423828125,649638.63623046875,680686.34423828125,492912.7919921875,201574.955078125
LPS(15:1),0.20933271191582775,9.62123187402972,0.4912090484986037,0.48338847079469377,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,925355.4290771484,1308260.9807128906,987947.8395996094,1165930.8322753906,757077.6256103516,1025674.1375732422,1052724.6806640625,809855.2952880859,1007142.5256347656,943881.7326660156,646873.2110595703,274597.2392578125
LPS(16:0) | PS(16:0),0.035058554268920815,8.765961425156608,0.013839815941537381,0.9063507328273249,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,716102.7593994141,672044.9486083984,693353.25830078125,682023.2230224609,457844.8127441406,511780.4454345703,834871.0540771484,544081.6795654297,714568.2091674805,603335.6428833008,404055.28662109375,57923.06414794922
LPS(16:0) | PS(16:0)_2,0.05207336667351916,8.738252810413158,0.030521485517510882,0.8613122292902983,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,712418.2919921875,682196.8753051758,691691.7147827148,677023.9357910156,453649.39642333984,498879.17333984375,821915.6632080078,529165.8573608398,704878.7521362305,583456.2942504883,406375.7861328125,50718.86389160156
LPS(16:1) | PS(16:1),0.051514457832383564,8.687403284560173,0.029870186918742547,0.8627851052708162,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,640442.2293701172,712378.72998046875,539393.0594482422,655008.9647216797,436786.0774536133,578325.7950439453,755600.490234375,497196.3781738281,671472.736328125,608354.6142578125,374854.2196044922,56592.32415771485
LPS(16:1) | PS(16:1)_2,0.0469285400572954,8.674726572284321,0.024791305650978757,0.8748882006043869,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,618594.84716796875,726742.2174072266,539518.77001953125,632395.7414550781,440900.81018066406,567598.458984375,732892.931640625,499382.91552734375,680003.6141357422,599317.5061035156,374608.9641113281,55243.764099121094
LPS(17:0) | PS(O-18:0),0.11349845895617096,11.078242083890727,0.14478111411153805,0.7035734538202458,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,3471886.296875,3963390.251953125,3034162.8759765625,2898980.1689453125,2444630.5107421875,2155058.6259765625,2808784.8359375,3074535.771484375,3330361.498046875,2826707.84765625,1900188.73828125,457092.9755859375
LPS(17:0) | PS(O-18:0)_2,0.11598507809545136,10.943777541224636,0.15118494820490014,0.697405541603589,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,3215900.130859375,3598629.1240234375,2717370.8125,2657308.021484375,2205962.826171875,1981653.517578125,2572859.8154296875,2819042.3330078125,3018528.46484375,2579553.7255859375,1697228.884765625,420407.990234375
LPS(17:0) | PS(O-18:0)_3,0.10845516656351843,10.72374050380993,0.13221711276855785,0.7161442459857702,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,2765311.1318359375,3083462.5947265625,2345458.0498046875,2318069.3857421875,1893359.5556640625,1687543.673828125,2254405.6669921875,2412003.146484375,2614124.7939453125,2210222.9677734375,1483039.4384765625,349594.603515625
LPS(17:1) | PS(P-18:0),-0.04788329638509139,8.56141444389277,0.02586169704591157,0.872238540566278,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,612701.2515258789,604485.5924682617,457764.5725097656,575855.0347900391,413507.3124389648,518304.6931152344,838660.912109375,370607.5278930664,716325.03857421875,536524.797668457,358568.82971191406,46546.18359375
LPS(17:1) | PS(P-18:0)_2,-0.02672210987093215,8.558244224908082,0.00805101977675804,0.9285037820770887,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,624522.5372924805,625166.5038452148,452999.9270629883,575313.9229736328,409074.5246582031,507103.0968017578,818628.8737792969,374122.6661376953,717105.4827880859,539419.5761108398,340895.06396484375,47759.123596191406
LPS(17:2),-0.03337107027989619,8.841792633509,0.012557640322484076,0.9107751370169528,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,689441.5091552734,780882.5384521484,572480.9342041016,682391.0377197266,479773.4197998047,610642.6170654297,949945.9416503906,471170.1873779297,814512.23828125,656902.3974609375,434757.1571044922,70314.6654663086
LPS(18:0) | PS(18:0),-0.1568852247021806,8.25301077725954,0.27813292392966105,0.5979275837964562,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,453115.2119140625,438761.8791503906,282816.59924316406,385887.3117675781,294981.29724121094,356352.08239746094,651838.52099609375,251999.1768798828,503114.5419921875,366460.2677001953,321060.7811279297,90023.586181640625
LPS(18:0) | PS(18:0)_2,-0.1641988798654632,8.267552200924772,0.30470196157693863,0.5809496182997164,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,453047.2091064453,449427.7473144531,282664.6424560547,382620.96643066406,291840.84338378906,368017.1657714844,657194.5511474609,256484.2360839844,513636.5385742187,374995.0280761719,317714.5400390625,91770.22717285156
LPS(18:1) | PS(18:1),0.02316048709871778,8.171490427530678,0.006041555785742503,0.9380448617847146,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,443651.41760253906,475528.7155151367,349185.58825683594,429010.11682128906,298103.0245361328,395147.03033447266,561022.2825927734,292477.90032958984,476332.5750732422,385913.8303222656,276891.54052734375,53839.404052734375
LPS(18:1) | PS(18:1)_2,0.03707063161398597,8.163913106576404,0.015473169910137585,0.9010055429317197,0.999751827935594,6,5,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PS,437115.5748291016,472936.5080566406,351352.4211425781,437790.17498779297,304052.1182861328,393633.5837402344,547582.1226806641,292558.8376464844,474182.92712402344,389609.5303955078,274980.7233276367,51520.74346923828
