"lipid","type","mean1","mean2"
"PE(42:6)","PE",52175.9370765686,179360.864904785
"PE(44:0)","PE",29706.9518343608,104440.899489594
"PE(44:12)","PE",37922.0631713867,126127.585113525
"PE(44:3)","PE",33297.3959649404,112851.475469208
"PG(22:2)","PG",6130.41373189292,169850.023742676
"PG(38:4)","PG",350373.890279134,610384.416174316
"PG(44:4)","PG",57379.1609369914,174430.056347656
"PI(24:0)","PI",70679.7718760173,149547.466545105
"PI(32:0)","PI",278239.476582845,618677.395776367
"PI(44:12)","PI",27092.6652501424,85818.0266052246
"PS(32:1)","PS",158583.267578125,293727.363208008
"PS(36:2)","PS",470068.951334635,780248.020666504
"LPI(18:1) | PI(18:1)","PI",190438.960599263,515144.758572388
"[TG(54:0)]_FA20:0","TAG",140532.762695312,408893.460925293
"[TG(54:8)]_FA18:2","TAG",91909.9131469727,255914.258349609
"[TG(56:3)]_FA20:4","TAG",168565.955505371,421240.535681152
"[TG(58:9)]_FA20:4","TAG",132486.65936025,329685.751477051
"[TG(60:3)]_FA18:1","TAG",43887.0764745077,124419.744781494
"22:3 Stigmasteryl ester","CE",1239488.04233805,2050494.93039322
"CE(22:1) | 20:0 Stigmasteryl ester | 20:1 Sitosteryl ester","CE",534291.088391622,928886.146179199
"LPC(15:0)","PC",249644.921966553,583766.571047974
"LPE(20:2)","PE",58495.1808191935,184217.541146851
"PE(52:4)","PE",18587.2678464254,64382.095980835
"PE(O-42:6)","PE",55688.6202290853,200769.670849609
"PS(44:4)","PS",64579.9508387248,192170.050132751
"PS(O-40:2)","PS",177762.382334391,312128.097497559
"[TG(58:5)]_FA20:0","TAG",123402.073509216,306528.902128601
"[TG(60:10)]_FA18:1","TAG",48450.2237141927,135063.589596558
"16:3 Stigmasteryl ester","CE",1957664.34594472,3356593.15416718
"LPC(16:1)","PC",311066.71389389,736286.400140381
"PG(O-34:0)","PG",112584.548380534,253671.480786133
"[TG(50:1)]_FA18:2","TAG",57383.1177546183,160903.894815063
"PG(38:8)","PG",312348.953674316,547960.765270996
"LPC(16:1)_2","PC",308788.800109863,726972.374615479
"PG(34:0)","PG",150940.250834147,274408.023608398
"[TG(58:4)]_FA18:2","TAG",130828.973678589,338895.339419556
"CE(18:2) | zymosteryl oleate | 16:1 Stigmasteryl ester | 16:2 Sitosteryl ester","CE",1889492.39664968,3243061.62699738
"LPC(9:0)","PC",20217.171178182,47939.9230651855
"LPG(22:2)","PG",11661.4359283447,176265.103857422
"LPI(18:4) | PI(18:4)_2","PI",64414.824663798,135501.057022095
"LPS(22:0 | PS(22:0)_2","PS",68678.2022094727,173684.529174805
"PG(O-36:5)","PG",77929.7126057943,167411.75291748
"[TG(56:5)]_FA16:0","TAG",134498.499359131,346394.114953613
"[TG(58:7)]_FA18:2","TAG",118552.9043986,307660.465420532
"LPC(14:1)","PC",125745.661814372,321647.089050293
"Lyso_Sphingosine-1-phosphocholine","SM",123915.882115682,320398.619244385
"PS(O-32:1)","PS",164465.830525716,351502.480810547
"LPI(18:1) | PI(18:1)_2","PI",185194.676399231,499577.883607483
"PI(P-20:0)","PI",143416.319376628,298112.241064453
"PE(P-30:1)","PE",67330.9743944804,194372.954376221
"[TG(58:7)]_FA20:0","TAG",482240.437398275,775442.780187988
"PE(36:1)","PE",152104.999732971,387257.911303711
"[TG(54:1)]_FA18:2","TAG",100669.420448303,272566.155496216
"Cer(d18:1/22:0)","Cer",2748.59348805745,7359.05251922607
"[TG(54:2)]_FA20:4","TAG",90404.1798171997,232709.456478882
"LPC(16:0)","PC",248650.798177083,589346.027832031
"[TG(60:12)]_FA18:2","TAG",51062.1565551758,141484.434124756
"Cer(d14:2(4E,6E)/18:0(2OH))","Cer",29041.6122614543,82115.545652008
"PE(44:7)","PE",46638.7362531026,147300.909564209
"[TG(60:3)]_FA18:2","TAG",44412.2829055786,124052.152099609
"[TG(58:5)]_FA18:2","TAG",68194.6753540039,186859.744671631
"PI(36:4)","PI",183095.919956207,335874.847787476
"18:3 Campesteryl ester","CE",1626849.53263474,2815706.22249985
"PS(O-40:6)_2","PS",457639.30082194,781809.667358398
"[TG(58:10)]_FA20:4","TAG",215069.90296936,516671.16050415
"CE(18:3) | 16:2 Stigmasteryl ester | 16:3 Sitosteryl ester","CE",1961549.3257726,3399041.12084198
"PE(42:11)","PE",38948.4458974202,135824.530134583
"[TG(60:11)]_FA18:2","TAG",48967.0400644938,132805.80223999
"PS(O-42:6)","PS",214384.685028076,577616.911975098
"1-O-cerotoyl-Cer(d18:1/18:0)","Cer",2550.39017359416,6416.19247589111
"PE(38:5)","PE",96850.2227452596,184787.820629883
"PG(O-40:2)","PG",148540.374633789,274016.039465332
"[TG(48:0)]_FA18:2","TAG",71149.7385482788,192179.222335815
"[TG(52:5)]_FA20:0","TAG",71751.9520212809,184098.052807617
"PG(36:7)","PG",191542.000223796,348218.060266113
"PG(O-34:4)","PG",77454.8991038004,155697.963232422
"LPC(20:4)","PC",122921.756113688,300896.703747559
"LPG(12:0)","PG",36144.1893208822,80362.8983825684
"22:2 Stigmasteryl ester | 22:3 Sitosteryl ester","CE",1282610.00173314,2184599.73763885
"PG(32:0)","PG",93559.6272481283,257370.700109863
"LPI(19:1)","PI",141005.410451253,298807.533776855
"PE(P-28:0)","PE",117201.485908508,304779.160479736
"PS(O-34:0)","PS",171524.874552409,331263.865478516
"PE(34:2)","PE",67587.9514719645,198093.800244141
"LPG(19:1)","PG",65162.6175638835,141581.145739746
"PE(42:0)","PE",38896.3464241028,128582.944537354
"[TG(50:0)]_FA16:0","TAG",184290.357686361,537209.309362793
"[TG(52:1)]_FA18:0","TAG",236269.77889506,605941.245227051
"LPE(18:4)","PE",56915.4543380737,185981.880383301
"PE(20:2)","PE",47979.503803889,146576.859767151
"PE(44:5)","PE",30781.6687634786,104568.727648926
"PS(32:4)","PS",62256.4872894287,137690.545831299
"PS(O-40:3)","PS",111324.581258138,217143.896228027
"[TG(52:0)]_FA18:2","TAG",63462.1782633464,174218.87671814
"[TG(60:10)]_FA18:2","TAG",57628.1211242676,156762.554507446
"PE(16:0)","PE",49792.5005086263,152515.742519379
"[TG(52:0)]_FA20:4","TAG",554566.406570435,1265919.29580688
"[TG(52:1)]_FA18:2","TAG",83099.0552825928,231865.740365601
"PS(38:8)","PS",385688.200653076,679910.041687012
"lanosteryl palmitoleate | 18:2 Campesteryl ester","CE",1627966.34754054,2854900.75854416
"[TG(58:3)]_FA18:1","TAG",133683.742968241,336700.331222534
"PE(36:5)","PE",45655.5767351786,105448.991560364
"PI(O-34:4) | PI(P-34:3)","PI",63058.4940401713,129375.494586945
"PS(40:4)","PS",179833.692515055,327998.17923584
"[TG(48:0)]_FA16:0","TAG",250118.315266927,713194.607885742
"[TG(52:4)]_FA16:0","TAG",487644.391886393,837075.223199463
"18:1 Campesteryl ester","CE",1595726.97108332,2808503.83257828
"Cer(d18:1/18:1(9Z))","Cer",16919.714480718,28569.9539146423
"LPC(20:2)","PC",133919.782023112,328087.634570313
"LPG(20:0)","PG",44949.9491882324,112019.167504883
"LPS(20:0) | PS(20:0)","PS",58330.4744771322,146416.835559082
"PE(22:0)","PE",30641.6024119059,68959.4973609924
"PE(26:0)","PE",51525.3405647278,152961.726831055
"PE(O-34:0)","PE",60139.6809609731,180027.636923218
"PI(38:8)","PI",89561.0364882151,242602.583460999
"PI(P-32:1)","PI",43395.8101781209,136985.192874146
"PS(38:6)","PS",242550.143391927,446089.660656738
"PE(32:4)","PE",38264.6862462362,89378.3712799072
"PE(42:10)","PE",165120.338863373,423998.29753418
"LPG(20:4) | PG(20:4)_2","PG",46658.6831614176,106345.462817383
"PG(O-36:0)","PG",190645.07669576,349456.201947021
"PS(O-34:1)","PS",132343.743550618,259732.883215332
"PE(O-30:0)","PE",96324.350218455,189587.12081604
"PG(30:0)","PG",108791.903788249,238636.317260742
"LPE(17:2)","PE",87888.5866851807,274700.043518066
"Cer(d14:1(4E)/24:0(2OH))","Cer",58183.3611742655,151546.254290771
"[TG(58:4)]_FA18:1","TAG",64970.8246612549,172459.704327393
"PG(36:5)","PG",76662.1119791667,165711.656274414
"PS(34:0)","PS",156587.571207682,307594.584436035
"PE(32:1)","PE",58894.8480262756,164568.635305786
"PI(44:3)","PI",23344.3883120219,67277.2888244629
"[TG(60:10)]_FA20:0","TAG",81206.1461283366,202331.258892822
"LPS(17:1) | PS(P-18:0)_2","PS",199309.034550985,510275.208959961
"[TG(52:5)]_FA16:1","TAG",472253.056655884,819231.619677734
"[TG(54:7)]_FA18:2","TAG",58442.6040496826,162870.823760986
"LPE(22:6)","PE",32737.4120559692,78571.3495819092
"LPG(20:4) | PG(20:4)","PG",46050.2099151611,105905.256277466
"LPI(22:0) | PI(22:0)","PI",142881.87552007,416658.138406372
"PI(42:6)","PI",42847.686272939,118435.244837952
"PS(P-40:2)","PS",107523.167582194,213825.855426025
"PS(36:5)","PS",92342.159962972,196137.481732178
"[TG(50:2)]_FA18:2","TAG",87094.8964487711,232098.724359131
"[TG(54:4)]_FA20:4","TAG",185838.909871419,531984.61730957
"Cer(d18:2/18:1)","Cer",5523.52369626363,11642.1329345703
"LPC(20:3)","PC",129111.291987101,311330.669000244
"LPG(17:1) | PG(P-18:0)","PG",121040.885986328,321624.632159424
"[TG(50:2)]_FA16:1","TAG",187134.000996908,536333.337475586
"[TG(52:2)]_FA18:1","TAG",259451.078063965,667356.390844727
"PI(44:10)","PI",26407.2652804057,77990.4533416748
"PS(24:0)","PS",105921.990397135,243090.347583008
"PE(22:1)","PE",35997.9391759237,135030.705198669
"PE(O-40:6)","PE",952338.250662486,1784267.63369141
"[TG(56:4)]_FA16:0","TAG",244547.806442261,419446.177896118
"[TG(54:6)]_FA18:0","TAG",121658.411649068,298836.366827393
"Cer(d14:2(4E,6E)/16:0)","Cer",26650.2353674571,67500.2646530151
"LPE(18:2)","PE",73398.9081293742,200195.034967041
"PC(46:2)","PC",34643.7727533976,87307.9098167419
"PC(O-44:4)","PC",79669.5550880432,141371.222396851
"PE(18:1)","PE",139530.540019989,258985.814785767
"PE(42:9)","PE",112274.254608154,298627.29127121
"PE(44:1)","PE",27283.3885726929,93895.9422355652
"PE(O-34:2)","PE",74082.7857500712,201107.207019043
"PE(O-40:0)","PE",92127.7398986816,258750.346676636
"PG(30:4)","PG",45869.2601064046,104574.191516113
"PG(36:3)","PG",206733.973022461,388565.672149658
"PG(P-36:5)","PG",154450.057581584,295966.25526123
"PI(O-36:1) | PI(P-36:0)","PI",78514.6457061768,173124.237355041
"PS(28:0)","PS",754955.512573242,2344386.02141113
"[TG(54:3)]_FA16:1","TAG",127900.656010946,305578.347036743
"[TG(54:5)]_FA20:4","TAG",153895.189239502,445691.38873291
"[TG(58:4)]_FA20:0","TAG",88974.7697143555,217487.16293335
"Cer(d16:2(4E,6E)/24:0(2OH))","Cer",57017.1773236593,175971.8478508
"LPS(22:4) | PS(22:4)_2","PS",53418.7770284017,136899.700598145
"PC(46:1)","PC",33728.8588034312,84413.4861412048
"PG(36:6)","PG",106740.560897827,218972.919458008
"PG(40:10)","PG",92949.8934326172,192445.241821289
"PG(42:4)","PG",226744.74643453,553748.700921631
"PG(44:5)","PG",53913.8039855957,150886.50368042
"PI(40:4)","PI",172676.689937592,318907.631425476
"PG(40:8)","PG",261461.980895996,485566.662176514
"PG(O-32:0)","PG",104151.034851074,217992.695483398
"PI(36:8)","PI",83102.0757141113,182373.405145264
"PS(O-34:4)","PS",83915.9789326986,180722.897857666
"PE(22:4)","PE",17514.7381820679,66080.4933685303
"PG(38:9)","PG",252938.594960531,477851.311071777
"[TG(54:2)]_FA18:0","TAG",332392.294718424,866795.373876953
"FA(26:1)","FA",1377720.60277812,3229175.06394272
"LPS(18:3) | PS(18:3)_2","PS",159705.220932007,412757.490930176
"LPS(20:0) | PS(20:0)_2","PS",62521.6944580078,153773.605908203
"LPS(20:3) | PS(20:3)","PS",92297.9233703613,264823.640100098
"PE(P-30:0)","PE",119577.102917989,311008.417903137
"PE(P-42:4)","PE",50469.2810134888,145592.686882019
"PG(36:4)","PG",119845.147898356,246208.55411377
"PG(42:3)","PG",36812.5282796224,213946.482080078
"PG(O-32:1)","PG",152265.389790853,323166.510205078
"PG(O-38:2)","PG",257563.560028076,478905.223828125
"[TG(54:5)]_FA20:0","TAG",67857.5515988668,192394.746115112
"LPI(18:4) | PI(18:4)","PI",60727.9270973206,138214.89745636
"LPS(18:3) | PS(18:3)","PS",158132.742665609,408072.770098877
"PI(38:2)","PI",74623.6985651652,149651.446792603
"PI(38:3)","PI",102827.976839701,197039.830936432
"PS(40:8)","PS",311375.804412842,574357.724108887
"[TG(50:4)]_FA18:2","TAG",168858.021006266,440850.785095215
"[TG(54:6)]_FA16:0","TAG",189852.316889445,436254.203283691
"LPC(8:0)","PC",20669.2481587728,48375.4279418945
"LPG(17:1) | PG(P-18:0)_2","PG",122752.621907552,318093.86184082
"LPI(22:0) | PI(22:0)_2","PI",145260.305342356,412023.659025574
"LPS(17:1) | PS(P-18:0)","PS",208429.031494141,517591.237597656
"LPS(17:2)","PS",230984.620371501,595142.918908691
"LPS(22:2) | PS(22:2)","PS",103858.21450297,284737.556945801
"LPG(22:1) | PG(22:1)_2","PG",63385.0797983805,140104.280963135
"[TG(54:2)]_FA16:0","TAG",130600.482223511,306820.737719727
"[TG(58:10)]_FA20:0","TAG",184943.986755371,425165.10177002
"FA(30:0)","FA",1126709.06287575,2012622.38107224
"LPS(20:3) | PS(20:3)_2","PS",92152.7552134196,263243.06105957
"PG(30:2)","PG",93921.1733296712,207848.12277832
"PG(44:12)","PG",63861.1009852091,175679.313104248
"PG(O-38:6)","PG",133137.501505534,277862.418676758
"PI(42:4)","PI",27045.9851442973,80286.3012641907
"LPS(22:2) | PS(22:2)_2","PS",103924.780873617,285729.99083252
"PS(O-32:0)","PS",110112.900227865,240212.824853516
"PE(20:0)","PE",99235.9848696391,251232.315664673
"PG(44:10)","PG",64085.6807403564,175229.036972046
"PC(40:3)","PC",722491.760782878,1522134.00170898
"PI(28:0)","PI",145598.634140015,395644.277166748
"PS(O-38:6)","PS",149297.822265625,317408.091162109
"PS(30:0)","PS",119233.618021647,271955.315087891
"LPE(19:1)","PE",50207.1471735636,146558.13416748
"PS(44:10)","PS",66271.0748545329,186416.434179687
"PE(O-36:3)","PE",105640.127543132,268262.777398682
"[TG(50:3)]_FA16:0","TAG",132972.134023031,335409.683294678
"[TG(56:5)]_FA16:1","TAG",235474.865610758,414792.407849121
"LPE(22:0)","PE",32892.6322771708,80202.5824310303
"LPE(22:4)","PE",7395.07717132568,43581.3233764648
"LPS(22:4) | PS(22:4)","PS",51750.1840006511,137547.896459961
"PC(44:10)","PC",67586.0054550171,125220.456890869
"PE(42:7)","PE",51294.3872559865,159560.007943726
"PE(O-36:5)","PE",57097.9211730957,124473.393557739
"PE(O-42:2)","PE",84430.0525868734,227256.727792358
"PG(P-20:0)","PG",61821.6840057373,143669.533984375
"PI(36:2)","PI",130608.215929667,274917.566223145
"PI(O-30:0)","PI",114282.588012695,257717.506848145
"[TG(48:1)]_FA16:1","TAG",230256.995198568,640546.464404297
"LPC(22:2)","PC",317525.743896484,722035.055859375
"PE(40:8)","PE",83045.5186882019,232085.020698547
"[TG(54:3)]_FA18:1","TAG",343478.226257324,883867.637744141
"[TG(56:0)]_FA20:4","TAG",243070.336371104,547642.282678223
"LPC(20:1)","PC",146109.602783203,339484.785406494
"LPI(20:2) | PI(20:2)_2","PI",138060.282676697,350880.545204163
"PE(34:3)","PE",63390.7977549235,179492.452371216
"PE(36:7)","PE",61861.7274068197,169714.915840149
"PG(42:10)","PG",78519.3728383382,212625.487976074
"PG(42:6)","PG",120894.184926351,316518.957836914
"PG(O-38:3)","PG",306146.704549154,578917.649487305
"PS(30:2)","PS",88112.3426920573,222500.648925781
"PS(36:6)","PS",116737.622365316,244883.696838379
"[TG(48:1)]_FA18:2","TAG",150795.421796163,364330.19418335
"[TG(52:2)]_FA20:4","TAG",88546.7469609579,210194.123062134
"[TG(54:0)]_FA20:4","TAG",522986.567288717,1144285.48009644
"[TG(58:0)]_FA20:4","TAG",99704.4073613485,231795.967578125
"LPG(18:1) | PG(18:1)_2","PG",83213.5720926921,179722.04942627
"PE(O-36:4)","PE",68423.7116940816,192660.91005249
"PI(O-38:5) | PI(P-38:4)","PI",79844.705754598,165784.643745422
"PE(38:2)","PE",101679.107226054,262353.466133118
"LPI(20:2) | PI(20:2)","PI",135250.917303721,345585.084989929
"LPG(22:1) | PG(22:1)","PG",62671.2713928223,141941.827050781
"PG(P-42:2)","PG",77886.0148162842,210328.758361816
"PI(42:9)","PI",33958.1422621409,93328.4461410522
"LPC(11:0)","PC",23532.1785634359,57578.3836975098
"LPI(22:6) | PI(22:6)_2","PI",78404.999941508,174503.580609131
"PE(34:5)","PE",73685.3877944946,178042.009410095
"PS(36:7)","PS",198158.809956868,390173.209399414
"PS(44:5)","PS",57966.650815328,163742.046963501
"PS(P-28:0)","PS",396127.677398682,896931.092401123
"PS(P-32:1)","PS",71779.43800354,202553.938012695
"PS(P-42:2)","PS",88553.3601786295,233116.549298096
"PG(O-40:9)","PG",93616.4967651367,197609.68236084
"PS(32:3)","PS",112461.537144979,294779.678149414
"PS(42:6)","PS",119530.58803304,316310.682226563
"PE(O-38:0)","PE",88286.8863283793,246242.557948303
"PG(34:2)","PG",153060.778696696,305611.528991699
"PE(P-42:0)","PE",43852.9361635844,133117.073376465
"[TG(56:4)]_FA18:1","TAG",130217.249493917,299709.821780396
"PE(32:0)","PE",119999.541590373,364385.322140503
"PS(30:4)","PS",52924.5232289632,127795.633068848
"PS(O-36:3)","PS",198433.16003418,478553.764990234
"PI(42:5)","PI",33733.7421875,92926.7302932739
"[TG(56:6)]_FA18:0","TAG",236389.61050415,521233.360150146
"[TG(54:4)]_FA18:2","TAG",196993.338562012,560110.457348633
"PE(P-20:0)","PE",54179.9107081095,154006.106378174
"[TG(50:4)]_FA16:1","TAG",131241.946004232,326256.806933594
"[TG(54:5)]_FA18:1","TAG",365707.022059123,672479.550811768
"[TG(56:5)]_FA18:2","TAG",126631.449839274,292304.761578369
"[TG(58:8)]_FA20:4","TAG",113355.551091512,263681.109509277
"LPC(22:0)","PC",143308.423828125,375520.344775391
"LPI(20:4) | PI(20:4)","PI",54145.2771771749,120434.3095047
"PC(44:5)","PC",52700.5470441182,99211.5868118286
"PE(38:7)","PE",102382.406960805,268151.395176697
"PE(44:2)","PE",27516.5850842794,89165.9941886902
"PE(P-36:5)","PE",51794.4640019735,148746.161627197
"PG(O-30:1)","PG",281525.859792074,541884.287176514
"PI(36:6)","PI",71957.6983617147,157541.107896423
"PS(42:10)","PS",92997.8490702311,241000.072229004
"PS(O-38:2)","PS",267018.555643717,522312.895544434
"LPE(18:0)","PE",58491.1180394491,156836.675421143
"[TG(52:4)]_FA20:4","TAG",219445.721872965,543101.844506836
"PE(O-42:4)","PE",36778.6528778076,117179.704103088
"PG(O-40:4)","PG",85979.2559509277,190837.426184082
"LPC(13:0)","PC",59915.0476760864,146289.681130981
"[TG(54:3)]_FA16:0","TAG",284553.831110636,513762.30760498
"CerP(d18:1/12:0)","Cer",17127.2011362712,30390.3023582458
"PE(O-28:0)","PE",63268.7946968079,166625.165057373
"PE(O-34:4)","PE",40018.6025695801,96303.7945800781
"PG(40:6)","PG",337177.540679932,777795.591052246
"PG(O-40:5)","PG",138044.416666667,343232.376177979
"PS(P-36:5)","PS",157036.207448324,316501.592285156
"PI(36:7)","PI",78769.3792851766,175078.91307373
"PI(O-34:1) | PI(P-34:0)","PI",201420.218462626,433105.913165283
"PE(36:8)","PE",102283.077229818,216692.042889404
"PS(44:6)","PS",67683.8877360026,183186.281604004
"PE(22:6)","PE",43877.2398554484,107466.187051392
"LPG(20:3) | PG(20:3)","PG",59559.1834818522,182594.742633057
"PS(P-20:0)","PS",106095.096974691,236217.238513184
"LPG(18:1) | PG(18:1)","PG",82068.9128011068,182217.337609863
"LPC(4:0)","PC",71911.1261291504,179615.389050293
"LPC(12:0)","PC",37649.3892695109,104550.407998657
"PG(30:1)","PG",163066.970774333,330417.380926514
"PI(44:6)","PI",26452.9184964498,71023.9805885315
"[TG(54:4)]_FA18:0","TAG",365511.529012044,681186.47517395
"LPG(16:1) | PG(16:1)","PG",146113.656778971,311941.56907959
"LPG(18:3) | PG(18:3)","PG",64305.6971944173,229461.553063965
"LPI(20:3) | PI(20:3)","PI",54184.2799510956,131484.79387207
"LPI(22:1) | PI(22:1)","PI",101861.260696411,230142.961129761
"PE(18:2)","PE",63546.6749076843,169385.923065186
"PE(30:4)","PE",30391.2424723307,76477.0213638306
"PE(32:5)","PE",32226.8420333862,86962.8782348633
"PG(40:9)","PG",117531.902414958,248397.369763184
"PI(30:2)","PI",74498.2854995728,178473.693675232
"PS(42:0)","PS",77830.7092285156,208021.710498047
"PS(44:0)","PS",87951.4395777384,216753.360693359
"PS(44:7)","PS",95951.5261535645,237861.791082764
"PI(44:1)","PI",18990.6480007172,54858.2240440369
"PI(O-36:4) | PI(P-36:3)","PI",56526.9334392548,155501.578507996
"[TG(52:2)]_FA16:0","TAG",247232.35416158,565216.298278809
"[TG(58:5)]_FA18:1","TAG",254503.755154928,462999.173223877
"[TG(58:6)]_FA18:2","TAG",252788.913032532,461330.236016846
"LPI(18:2) | PI(18:2)_2","PI",150947.659933726,377109.562791443
"LPI(20:4) | PI(20:4)_2","PI",51584.1272761027,118873.005429077
"LPS(15:1)","PS",219063.811747233,617498.249804687
"LPS(19:1)","PS",102328.213439941,238402.276904297
"PE(O-36:1)","PE",96030.2294858297,203505.245825195
"PG(O-28:0)","PG",171041.331970215,402533.487817383
"PS(42:8)","PS",96321.7364603678,250171.14553833
"PE(21:0)","PE",25702.0085080465,68713.9647140503
"PI(O-40:4) | PI(P-40:3)","PI",58390.2973117828,151972.686981201
"PC(44:8)","PC",59566.8676427205,113979.743902588
"PE(34:4)","PE",55496.0173517863,145920.751182556
"[TG(54:4)]_FA16:1","TAG",275741.726716359,504470.140319824
"LPI(22:1) | PI(22:1)_2","PI",92398.6169052124,216919.606048584
"PC(44:6)","PC",55640.0507278442,107447.879946899
"PC(O-44:3)","PC",65376.3617757161,125777.625775146
"PE(36:0)","PE",92253.3440157572,243207.092555237
"PE(P-36:6)","PE",100582.513753255,259441.528259277
"PI(40:7)","PI",73587.5348561605,187136.168092346
"LPI(17:2)","PI",131544.679705302,340972.219894409
"PG(44:3)","PG",62002.4076970418,162333.975222778
"PC(44:12)","PC",87250.1591097514,162743.996000671
"PE(O-40:4)","PE",53678.5237884521,130441.228900146
"PG(38:6)","PG",178687.875356038,370220.846643066
"PG(P-38:6)","PG",259733.288248698,537601.75423584
"PS(O-28:0)","PS",225179.33678182,532237.201452637
"Cer(d18:0/18:0)","Cer",14361.9177068075,31724.4986236572
"LPE(20:0)","PE",97837.3967145284,235268.926229858
"LPG(16:1) | PG(16:1)_2","PG",147596.540552775,315432.048510742
"LPG(18:3) | PG(18:3)_2","PG",63102.889734904,226848.620263672
"Lyso_C17sphingosine-1-phosphocholine","SM",59755.1005045573,146130.726409912
"PI(40:5)","PI",55995.5401884715,167377.366963196
"PI(42:0)","PI",33499.5622501373,88227.2222114563
"PI(42:8)","PI",43418.6395333608,111589.348352814
"PI(O-36:3) | PI(P-36:2)","PI",96208.2364985148,224834.755239105
"PS(36:4)","PS",130408.415527344,283585.633190918
"PS(36:8)","PS",288564.138590495,576579.609863281
"Cer(d18:1/18:0)","Cer",17186.7145595551,31180.250126648
"LPE(21:0)","PE",36596.226155599,93047.5429443359
"PC(44:4)","PC",48631.1235555013,94894.4109313965
"PG(42:7)","PG",92124.1497853597,241751.52857666
"PG(O-36:1)","PG",293059.497263591,586392.373693848
"PI(44:7)","PI",30342.9254493713,82948.5138961792
"PS(36:3)","PS",218248.669087728,443436.316601562
"PS(44:8)","PS",64142.1481323242,169114.931622314
"LPS(16:0) | PS(16:0)","PS",234824.926167806,562259.310314941
"PE(46:1)","PE",28403.8388595581,86881.0942428589
"LPI(18:2) | PI(18:2)","PI",152549.777253469,374691.836270142
"LPI(20:3) | PI(20:3)_2","PI",57873.7612984975,138012.860886383
"PE(36:3)","PE",83507.6760215759,213575.014825439
"PG(42:5)","PG",80609.9625345866,204920.115533447
"PG(44:7)","PG",88039.77161026,212665.429852295
"PG(P-28:0)","PG",344486.538930257,756179.557580566
"PI(44:0)","PI",25060.6084060669,66437.5126235962
"PS(30:1)","PS",168146.358764648,362680.395507812
"PS(O-38:3)","PS",364268.587036133,715796.866748047
"PE(O-36:0)","PE",61623.2113672892,158231.903070068
"PG(44:1)","PG",49077.7236626943,135594.170722961
"LPC(24:0)","PC",234099.116826375,526709.057739258
"LPE(24:0)","PE",31004.3020401001,85380.3417053223
"PC(44:2)","PC",44798.6001205444,88570.2180664062
"PE(O-38:3)","PE",71014.434820811,179900.133772278
"PG(O-42:0)","PG",85643.3094278971,224231.175738525
"PG(O-34:2)","PG",101975.186553955,218081.111004639
"PS(42:7)","PS",104979.341288249,270733.734472656
"[TG(48:2)]_FA16:0","TAG",87393.6357727051,228370.293463135
"PI(O-30:1)","PI",203670.000068665,494256.878862
"PE(40:4)","PE",68039.341342926,158967.679824829
"[TG(56:3)]_FA18:0","TAG",209320.290331523,444122.134439087
"LPE(12:0) | PE(12:0)_2","PE",18275.744661967,57678.9279571533
"PE(32:2)","PE",58036.3810119629,165281.675708008
"PE(38:8)","PE",142543.525919596,309427.119018555
"PE(40:2)","PE",94625.4679819743,218912.16267395
"PI(O-28:0)","PI",118556.805306753,270077.393850708
"PS(38:9)","PS",278391.777893066,566893.374920654
"LPS(16:0) | PS(16:0)_2","PS",240074.662424723,558439.606726074
"PE(38:0)","PE",104234.866925557,269608.179171753
"PE(40:7)","PE",104027.19426473,269604.454727173
"PE(O-38:2)","PE",105231.794059753,262205.806237793
"PG(O-42:4)","PG",96365.1801656087,206717.222827148
"PI(O-40:1) | PI(P-40:0)","PI",61927.1542447408,154508.978591919
"PG(44:0)","PG",78455.7382863363,190276.853363037
"PS(28:2)","PS",164322.501037598,383423.47442627
"PS(40:1)","PS",149686.649932861,357841.371972656
"PE(40:3)","PE",61177.0410143534,171413.208007812
"PS(40:9)","PS",133380.644846598,287161.644958496
"PS(P-16:0)","PS",256675.690490723,674012.790527344
"LPI(15:1) | PI(P-16:0)","PI",327967.638796488,674699.769798279
"PE(40:1)","PE",54355.6269365947,164394.840411377
"PG(36:0)","PG",259316.369944255,542559.452856445
"PI(30:1)","PI",148435.613332113,334613.232009888
"PC(40:1)","PC",313489.412597656,1102703.59921875
"PG(38:5)","PG",109168.20098877,244965.085949707
"LPI(15:1) | PI(P-16:0)_2","PI",338097.438761393,688620.483981323
"PC(30:1)","PC",736808.027984619,1410037.30507202
"PC(44:3)","PC",48531.3467089335,95702.995223999
"PE(26:1)","PE",109933.607355754,304364.962744141
"PG(40:3)","PG",106877.657185872,244793.452587891
"PI(36:3)","PI",89650.4766235352,199173.493843079
"SM(d18:0/26:0)","SM",257894.670817057,1017104.25449219
"PE(38:6)","PE",100718.77730306,220886.758526611
"[TG(48:3)]_FA16:1","TAG",83393.9124450684,214819.962664795
"[TG(52:3)]_FA16:1","TAG",244224.391021729,542117.942333984
"FA(32:0)","FA",728231.06127739,1428289.56210632
"LPG(20:3) | PG(20:3)_2","PG",61046.2100880941,178530.947290039
"LPI(20:0) | PI(20:0)","PI",153815.116967519,371250.466848755
"PE(20:4)","PE",42351.1661109924,127860.745855713
"PE(40:9)","PE",52892.8037350973,151069.02661438
"PG(44:6)","PG",65647.0379536947,164264.943029785
"PG(44:8)","PG",58330.5244394938,151882.903686523
"PI(40:8)","PI",64833.7046979268,161707.380014038
