"lipid","type","mean1","mean2"
"PI(42:4)","PI",82342.5090840658,80286.3012641907
"PI(42:5)","PI",100692.263633728,92926.7302932739
"PI(42:6)","PI",129817.392894745,118435.244837952
"PI(42:7)","PI",120333.295372009,107276.840185547
"PI(42:8)","PI",115814.681189219,111589.348352814
"PI(42:9)","PI",99429.2907587687,93328.4461410522
"PI(44:0)","PI",70100.0348434448,66437.5126235962
"PI(44:1)","PI",61544.7109152476,54858.2240440369
"PI(44:10)","PI",82189.6326459249,77990.4533416748
"PI(44:12)","PI",94275.8968391418,85818.0266052246
"PI(44:2)","PI",60043.6910438538,54848.220022583
"PI(44:3)","PI",73894.241800944,67277.2888244629
"PI(44:4)","PI",78630.2052580516,76317.9413314819
"PI(44:5)","PI",71499.304895401,66361.7766265869
"PI(44:6)","PI",78405.9457537333,71023.9805885315
"PI(44:7)","PI",89166.8459370931,82948.5138961792
"PI(44:8)","PI",74087.2714780172,70358.8129570007
"PI(O-18:0)","PI",5755545.64506022,6160129.30096436
"PI(O-20:5)","PI",144690.307159424,116779.812042236
"PI(O-28:0)","PI",266648.756192525,270077.393850708
"PI(O-30:0)","PI",284762.634134928,257717.506848145
"PI(O-30:1)","PI",544876.315607707,494256.878862
"PI(O-32:0)","PI",357085.529581706,298264.792663574
"PI(O-32:1) | PI(P-32:0)","PI",377799.031651815,320794.522491455
"PI(O-34:0)","PI",318762.205078125,297699.91373291
"PI(O-34:1) | PI(P-34:0)","PI",498564.331863403,433105.913165283
"PI(O-34:3) | PI(P-34:2)","PI",193522.859127045,175442.199695587
"PI(O-34:4) | PI(P-34:3)","PI",136535.603363037,129375.494586945
"PI(O-36:0)","PI",202773.174702962,173016.552279663
"PI(O-36:1) | PI(P-36:0)","PI",197425.730115255,173124.237355041
"PI(O-36:2) | PI(P-36:1)","PI",184014.284477234,162037.028366089
"PI(O-36:3) | PI(P-36:2)","PI",229824.769560496,224834.755239105
"PI(O-36:4) | PI(P-36:3)","PI",161823.964582443,155501.578507996
"PI(O-36:5) | PI(P-36:4)","PI",118530.841659546,115202.099969482
"PI(O-38:1) | PI(P-38:0)","PI",210781.131338755,211948.954151916
"PI(O-38:2) | PI(P-38:1)","PI",151214.377624512,142839.96574707
"PI(O-38:3) | PI(P-38:2)","PI",131410.206595103,132267.301873779
"PI(O-38:4) | PI(P-38:3)","PI",136626.225858053,152518.666308594
"PI(O-38:5) | PI(P-38:4)","PI",169345.221881866,165784.643745422
"PI(O-38:6) | PI(P-38:5)","PI",184061.390808105,175109.272076416
"PI(O-40:1) | PI(P-40:0)","PI",152409.534166972,154508.978591919
"PI(O-40:2) | PI(P-40:1)","PI",102942.814240774,101686.899919891
"PI(O-40:3) | PI(P-40:2)","PI",100287.154120127,94707.1628387451
"PI(O-40:4) | PI(P-40:3)","PI",168407.032639821,151972.686981201
"PI(O-40:5) | PI(P-40:4)","PI",2858049.48687235,2189447.91390381
"PI(O-40:6) | PI(P-40:5)","PI",41795591.1001383,34428063.7090515
"PI(O-40:7)","PI",169643.589266459,160373.451705933
"PI(O-42:0)","PI",112890.764846802,101221.311680603
"PI(O-42:1)","PI",94726.2600123088,93266.4542266846
"PI(O-42:2)","PI",83901.9060141246,79619.6896133423
"PI(O-42:4)","PI",285295.045573552,238548.233531189
"PI(O-42:6)","PI",4782369.12431335,3657564.26095428
"PI(P-20:0)","PI",340091.144175212,298112.241064453
"PI(P-28:0)","PI",675602.626049042,642637.216692352
"PI(P-30:1)","PI",101250.902114868,101785.955775452
"PI(P-32:1)","PI",147291.780235291,136985.192874146
"PI(P-34:1)","PI",159709.224182129,139118.504724121
"PI(P-34:4)","PI",114807.097831726,108026.823209381
"PI(P-36:5)","PI",222421.166564941,206235.183178711
"PI(P-38:6)","PI",421114.164927165,380731.771875
"PI(P-42:2)","PI",119572.128462474,108043.93547287
"PI(P-42:4)","PI",178446.464042664,160677.665423584
"PI(P-42:6)","PI",39576347.4120979,33630450.5534256
"PS(22:7)","PS",150949.111704508,142287.926538086
"PS(24:0)","PS",255752.861918132,243090.347583008
"PS(26:0)","PS",474573.947753906,502847.155834961
"PS(26:1)","PS",744714.007405599,787956.775830078
"PS(28:0)","PS",2506913.84920247,2344386.02141113
"PS(28:1)","PS",685526.665283203,773219.799804688
"PS(28:2)","PS",385686.644582113,383423.47442627
"PS(30:0)","PS",261742.799458822,271955.315087891
"PS(30:1)","PS",369456.763743083,362680.395507812
"PS(30:2)","PS",202885.266876221,222500.648925781
"PS(30:3)","PS",285382.977183024,273296.48581543
"PS(30:4)","PS",120650.938329061,127795.633068848
"PS(32:0)","PS",254770.945658366,272219.927416992
"PS(32:1)","PS",277521.872161865,293727.363208008
"PS(32:2)","PS",624687.231323242,617220.536938477
"PS(32:3)","PS",310057.34912618,294779.678149414
"PS(32:4)","PS",125759.601826986,137690.545831299
"PS(34:0)","PS",291837.112040202,307594.584436035
"PS(34:1)","PS",361616.179178874,366081.916772461
"PS(34:2)","PS",362690.489868164,348428.690881348
"PS(34:3)","PS",384332.683878581,379603.613122559
"PS(34:4)","PS",262529.227701823,319889.19564209
"PS(34:5)","PS",209536.622578939,267271.128686523
"PS(34:5)_2","PS",224479.379496257,302229.591418457
"PS(34:6)","PS",247458.413614909,225136.509570313
"PS(36:0)","PS",514429.732889811,589570.523022461
"PS(36:1)","PS",1041775.97709147,1607757.6328125
"PS(36:2)","PS",624828.774027506,780248.020666504
"PS(36:3)","PS",364767.01574707,443436.316601562
"PS(36:4)","PS",258682.760111491,283585.633190918
"PS(36:5)","PS",177850.573181152,196137.481732178
"PS(36:6)","PS",225940.695648193,244883.696838379
"PS(36:7)","PS",381907.434326172,390173.209399414
"PS(36:8)","PS",558809.583577474,576579.609863281
"PS(38:0)","PS",591665.912475586,701308.4859375
"PS(38:1)","PS",896715.897542318,1232428.4166748
"PS(38:2)","PS",1841131.68780518,2124755.4447998
"PS(38:3)","PS",298135.052276611,406394.111572266
"PS(38:4)","PS",530512.564371745,554394.562817383
"PS(38:5)","PS",270371.09383138,298596.192126465
"PS(38:6)","PS",400727.315348307,446089.660656738
"PS(38:7)","PS",611207.273193359,776336.835229492
"PS(38:8)","PS",507992.930053711,679910.041687012
"PS(38:9)","PS",518910.580678304,566893.374920654
"PS(40:0) | PS(P-42:6)","PS",2890448.91756185,3138882.22026367
"PS(40:0) | PS(P-42:6)_2","PS",2587663.18534342,2800655.80795898
"PS(40:1)","PS",297955.861826579,357841.371972656
"PS(40:2)","PS",389288.538736979,417481.229821777
"PS(40:3)","PS",237106.42855835,254337.433081055
"PS(40:4)","PS",293738.817159017,327998.17923584
"PS(40:5)","PS",344671.462605794,394879.433349609
"PS(40:7)","PS",478441.798624674,631985.017797852
"PS(40:8)","PS",418237.731648763,574357.724108887
"PS(40:9)","PS",246431.313791911,287161.644958496
"PS(42:0)","PS",198651.18077596,208021.710498047
"PS(42:10)","PS",246622.464752197,241000.072229004
"PS(42:11)","PS",268137.337270101,305387.135595703
"PS(42:2)","PS",159752.977722168,169189.21619873
"PS(42:3)","PS",354533.565307617,352811.8046875
"PS(42:4)","PS",544667.990305583,572163.775775146
"PS(42:5)","PS",215117.871022542,223645.959631348
"PS(42:6)","PS",309831.458312988,316310.682226563
"PS(42:7)","PS",254137.573730469,270733.734472656
"PS(42:8)","PS",226734.309010824,250171.14553833
"PS(42:9)","PS",177949.239196777,182716.222521973
"PS(44:0)","PS",217949.41511027,216753.360693359
"PS(44:1)","PS",151232.624088287,155525.491221619
"PS(44:10)","PS",194243.320276896,186416.434179687
"PS(44:2)","PS",147755.454438527,142191.993704224
"PS(44:4)","PS",182674.30308787,192170.050132751
"PS(44:5)","PS",159831.2881368,163742.046963501
"PS(44:6)","PS",177107.242284139,183186.281604004
"PS(44:7)","PS",235520.817642212,237861.791082764
"PS(44:8)","PS",160582.378967285,169114.931622314
"PS(O-20:0)","PS",117899.401326497,114202.615380859
"PS(O-28:0)","PS",475127.291025798,532237.201452637
"PS(O-30:0)","PS",344096.513621012,353761.855957031
"PS(O-30:1)","PS",592547.361256917,591154.240136719
"PS(O-32:0)","PS",247399.032124837,240212.824853516
"PS(O-32:1)","PS",365016.887288411,351502.480810547
"PS(O-34:0)","PS",308033.798828125,331263.865478516
"PS(O-34:1)","PS",231993.56338501,259732.883215332
"PS(O-34:2)","PS",365182.10723877,336911.827844238
"PS(O-34:2)_2","PS",253243.982391357,241247.573461914
"PS(O-34:4)","PS",175867.829193115,180722.897857666
"PS(O-36:2)","PS",382234.283162435,394400.73203125
"PS(O-36:3)","PS",422014.791829427,478553.764990234
"PS(O-36:4)","PS",285428.916493734,330407.585827637
"PS(O-36:5)","PS",187539.262715658,200915.581323242
"PS(O-38:0)","PS",540196.9637146,713200.323962402
"PS(O-38:2)","PS",452527.105855306,522312.895544434
"PS(O-38:3)","PS",668493.227010091,715796.866748047
"PS(O-38:3)_2","PS",514153.388254801,731130.751342773
"PS(O-38:4)","PS",219460.587534587,277746.178417969
"PS(O-38:5)","PS",201543.057352702,227335.176049805
"PS(O-38:6)","PS",303299.939453125,317408.091162109
"PS(O-40:0)","PS",443612.81725057,603161.807104492
"PS(O-40:1)","PS",434513.798706055,629535.090136719
"PS(O-40:2)","PS",245723.671803792,312128.097497559
"PS(O-40:3)","PS",208509.33807373,217143.896228027
"PS(O-40:4)","PS",217824.255666097,313275.648217773
"PS(O-40:5)","PS",360576.831970215,471271.984179688
"PS(O-40:6)","PS",1746770.9373881,1930707.11751709
"PS(O-40:6)_2","PS",720020.00406901,781809.667358398
"PS(O-42:1)","PS",211040.549316406,226874.048101807
"PS(O-42:2)","PS",172549.09858195,177878.095349121
"PS(O-42:4)","PS",237758.381815592,278654.429187012
"PS(O-42:6)","PS",542392.644002279,577616.911975098
"PS(P-16:0)","PS",819922.714253744,674012.790527344
"PS(P-20:0)","PS",238137.973632812,236217.238513184
"PS(P-28:0)","PS",839483.049235026,896931.092401123
"PS(P-30:1)","PS",305176.874867757,305802.429888916
"PS(P-32:1)","PS",192241.716985067,202553.938012695
"PS(P-34:4)","PS",165219.922871908,143859.733239746
"PS(P-36:5)","PS",300275.874694824,316501.592285156
"PS(P-38:6)","PS",541513.78704834,603619.576452637
"PS(P-40:2)","PS",205752.36130778,213825.855426025
"PS(P-40:6)","PS",623993.339579264,734120.23861084
"PS(P-42:2)","PS",237534.105000814,233116.549298096
"PS(P-42:4)","PS",250678.192637126,293690.334680176
"SM(d16:1/18:1)","SM",1236972.13774618,1448336.37573242
"SM(d16:1/22:1)","SM",2220967.03005981,3135798.93317261
"SM(d16:1/24:0)","SM",2417471.97033691,3214326.64300537
"SM(d16:1/24:1)","SM",2563429.59831746,3420168.55947266
"SM(d18:0/12:0)","SM",544017.142344157,550086.545617676
"SM(d18:0/14:0)","SM",421198.847300212,434355.997833252
"SM(d18:0/16:0)","SM",1199785.41574097,1418114.22084351
"SM(d18:0/18:0)","SM",1553951.03075155,2048387.42244873
"SM(d18:0/20:0)","SM",2029557.94562785,2857298.24390869
"SM(d18:0/22:0)","SM",2477889.35153198,3208214.78499145
"SM(d18:0/24:0)","SM",1848532.70465914,2555069.83215942
"SM(d18:0/26:0)","SM",903146.077392578,1017104.25449219
"SM(d18:1/12:0)","SM",499179.395436605,500866.069934082
"SM(d18:1/14:0)","SM",460982.943786621,473190.486956787
"SM(d18:1/16:0)","SM",1224725.70629883,1427519.8625
"SM(d18:1/18:0)","SM",1575290.23219808,2059824.26582031
"SM(d18:1/18:1)9Z))","SM",1545144.08670044,2044589.69926758
"SM(d18:1/20:0)","SM",1931011.96616618,2758880.01928101
"SM(d18:1/24:0)","SM",1826334.40456136,2583503.40313721
"SM(d18:1/24:1)15Z))","SM",2131465.98502604,2995945.30042725
"SM(d18:1/26:0)","SM",1031727.71964518,1178093.91269531
"SM(d18:1/26:1)17Z))","SM",1065385.77237956,1310905.49677734
"SM(d18:2/14:0)","SM",499845.300333659,502133.119274902
"SM(d18:2/18:1)","SM",1587696.64312744,2049380.81154785
"SM(d18:2/20:1)","SM",2871843.76671346,3990976.32240601
"SM(d18:2/22:1)","SM",3797792.22194417,5498744.05419922
"SM(d18:2/24:1)","SM",2793127.17244466,4023396.73643799
"Stearidonyl carnitine","CAR",4287360.52102661,3442666.87832642
"Stearoylcarnitine | hexadecanedioic acid mono-L-carnitine ester","CAR",5674836.56274287,4470534.96192093
"Tetradecanoylcarnitine","CAR",1569228.79640452,1328329.92151642
"[TG(56:4)]_FA18:2","TAG",231992.868901571,233211.435742187
